date,C-A100,C-A107,C-A108,C-A109,C-A11,C-A110,C-A111,C-A112,C-A113,C-A115,C-A117,C-A119,C-A12,C-A120,C-A121,C-A122,C-A123,C-A124,C-A125,C-A126,C-A127,C-A128,C-A129,C-A13,C-A130,C-A132,C-A133,C-A134,C-A135,C-A136,C-A137,C-A139,C-A14,C-A140,C-A141,C-A142,C-A144,C-A146,C-A147,C-A148,C-A15,C-A151,C-A155,C-A156,C-A16,C-A160,C-A163,C-A164,C-A166,C-A167,C-A168,C-A169,C-A17,C-A170,C-A171,C-A172,C-A173,C-A174,C-A175,C-A176,C-A177,C-A178,C-A179,C-A18,C-A181,C-A183,C-A184,C-A185,C-A187,C-A189,C-A191,C-A192,C-A193,C-A194,C-A195,C-A196,C-A197,C-A198,C-A199,C-A2,C-A20,C-A204,C-A206,C-A207,C-A208,C-A21,C-A210,C-A211,C-A212,C-A213,C-A214,C-A215,C-A216,C-A218,C-A22,C-A220,C-A221,C-A223,C-A225,C-A227,C-A228,C-A232,C-A235,C-A236,C-A237,C-A238,C-A239,C-A241,C-A242,C-A244,C-A248,C-A249,C-A25,C-A250,C-A251,C-A252,C-A254,C-A255,C-A256,C-A257,C-A258,C-A259,C-A26,C-A260,C-A261,C-A266,C-A27,C-A270,C-A271,C-A272,C-A273,C-A274,C-A277,C-A279,C-A28,C-A280,C-A282,C-A283,C-A284,C-A286,C-A287,C-A288,C-A289,C-A290,C-A294,C-A299,C-A3,C-A300,C-A302,C-A303,C-A304,C-A305,C-A308,C-A309,C-A31,C-A310,C-A312,C-A313,C-A316,C-A317,C-A318,C-A319,C-A32,C-A321,C-A322,C-A324,C-A328,C-A329,C-A35,C-A36,C-A37,C-A38,C-A39,C-A40,C-A41,C-A44,C-A46,C-A47,C-A49,C-A51,C-A52,C-A54,C-A55,C-A56,C-A57,C-A59,C-A6,C-A61,C-A62,C-A63,C-A64,C-A65,C-A67,C-A68,C-A69,C-A7,C-A70,C-A73,C-A74,C-A76,C-A77,C-A78,C-A79,C-A8,C-A80,C-A81,C-A83,C-A84,C-A85,C-A86,C-A89,C-A9,C-A90,C-A93,C-A96,C-A98,C-A99
02/01/2013 0:00,30,50,33,70,35,16,11,16,33,40,40,30,40,80,13,16,70,30,60,100,20,20,30,90,45,40,60,80,13,50,80,60,45,80,40,40,100,13,16,23,45,16,30,5,26,35,40,30,80,13,50,50,80,23,70,13,23,40,25,20,60,20,30,60,1,23,50,40,10,30,50,33,25,40,14,40,30,70,45,100,80,13,45,80,30,50,80,16,30,60,10,16,45,45,40,16,16,50,35,60,100,16,40,50,80,30,25,40,15,20,11,16,45,16,60,100,35,40,5,60,16,18,8,16,50,60,14,60,30,50,50,50,30,30,35,60,33,50,16,100,30,30,40,100,40,5,30,30,70,70,30,25,40,18,100,20,40,50,60,20,40,80,100,14,60,5,20,60,40,30,20,70,23,40,30,50,50,40,15,50,80,60,45,80,18,45,45,60,100,50,35,60,20,40,16,50,11,40,16,16,30,60,60,50,23,6,30,23,60,12,16,40,70,30,10,50,40
03/01/2013 0:00,20,50,33,25,35,16,11,16,33,20,20,20,40,25,13,16,25,30,25,25,20,20,25,50,45,40,25,25,13,50,25,25,45,20,25,14,15,13,16,23,45,16,35,5,26,35,40,20,25,13,15,25,15,23,25,13,23,40,25,20,15,20,20,22,1,23,20,25,10,30,50,33,25,25,14,40,30,5,45,20,40,13,45,25,25,50,25,16,30,22,10,16,45,45,40,16,16,100,35,25,25,16,40,50,40,30,25,40,15,20,11,16,45,16,25,22,35,40,5,20,16,18,8,16,50,20,14,20,20,25,25,25,14,25,35,14,33,20,16,25,4,20,40,25,40,5,25,25,20,20,30,25,40,18,35,20,22,50,20,20,40,14,50,14,25,5,40,25,40,30,20,25,23,40,30,25,50,40,15,50,10,30,45,25,18,45,45,25,15,14,35,22,20,15,16,50,11,40,16,16,30,25,20,20,23,6,30,23,22,12,16,40,6,30,10,20,15
04/01/2013 0:00,20,40,34,25,20,16,11,18,34,20,20,20,40,25,13,16,25,30,25,25,20,20,25,50,33,33,25,25,14,33,25,25,70,20,25,14,15,14,16,24,30,16,35,5,28,20,20,20,25,14,15,25,15,24,25,14,24,40,30,20,15,20,20,22,3,24,20,25,10,30,30,34,50,25,14,80,40,5,20,20,40,14,25,25,25,40,25,16,30,22,10,16,25,16,30,16,16,25,20,25,25,16,22,30,40,33,25,40,50,20,11,16,20,16,25,22,20,20,5,20,16,18,8,16,30,20,14,20,20,25,25,25,14,25,20,14,34,20,16,25,4,20,20,25,50,5,25,25,20,20,30,26,30,18,35,20,22,30,20,20,33,14,50,14,25,5,20,25,50,60,20,25,24,50,22,25,20,60,15,30,10,30,25,25,18,30,33,25,15,14,20,22,20,15,18,25,11,50,16,16,45,25,20,20,24,8,30,24,22,12,16,25,6,30,10,20,15
07/01/2013 0:00,20,40,33,25,20,16,11,23,33,20,20,20,45,25,13,16,25,100,25,25,20,20,25,50,33,33,25,25,100,33,25,25,100,50,25,14,33,18,16,33,100,16,100,5,100,20,20,20,25,33,50,25,50,33,25,33,33,50,100,33,50,20,20,22,1,33,20,25,10,33,30,33,100,25,14,100,100,45,20,20,100,80,25,25,25,100,25,16,100,22,33,16,25,16,100,16,16,25,20,25,25,16,22,100,100,33,25,20,20,20,11,16,20,16,25,22,20,20,5,20,16,18,8,16,50,20,14,20,20,25,25,25,14,25,20,14,33,50,16,25,4,20,20,25,33,5,25,25,20,20,33,26,100,18,50,20,22,50,20,20,33,14,50,14,25,5,20,25,50,100,33,25,33,50,22,25,20,50,15,100,10,100,25,25,18,50,33,25,50,14,20,22,16,50,80,25,11,100,16,16,45,25,20,20,33,33,33,33,22,12,16,25,6,100,8,20,8
08/01/2013 0:00,20,40,33,25,20,16,11,23,33,20,20,20,45,25,13,16,25,40,25,25,20,20,25,50,34,34,25,25,50,34,25,25,40,50,25,14,33,18,16,33,20,16,70,5,90,20,20,20,25,33,50,25,50,33,25,33,33,50,40,33,50,20,20,24,1,33,20,25,10,33,30,33,50,25,14,50,50,45,20,20,100,40,25,25,25,80,25,16,50,24,33,16,25,16,35,16,16,25,20,25,25,16,22,50,50,34,25,20,20,20,11,16,20,16,25,24,20,20,5,20,16,18,8,16,50,20,14,20,20,25,25,25,14,25,20,14,33,50,16,25,4,20,20,25,33,5,25,25,20,20,33,28,100,18,50,20,24,50,20,20,34,14,50,14,25,5,20,25,40,45,33,25,33,40,22,25,20,50,15,40,10,100,25,25,18,50,34,25,50,14,20,24,16,50,30,25,11,50,16,16,35,25,20,20,33,33,33,33,24,12,16,25,6,50,8,20,8
09/01/2013 0:00,20,40,34,13,20,20,15,24,34,20,20,20,23,33,15,20,33,40,6,13,20,16,33,6,10,23,16,10,50,26,26,10,40,23,13,14,34,18,20,34,20,20,30,5,90,20,20,20,14,34,20,10,16,34,10,34,34,30,40,34,33,11,20,10,1,34,20,16,10,34,26,34,50,33,14,50,50,26,20,26,100,40,25,20,10,60,10,20,50,26,34,20,25,16,35,20,20,100,20,10,13,20,24,50,50,26,25,20,20,16,15,20,20,20,10,23,20,20,5,20,20,13,5,20,26,20,14,20,20,20,6,12,14,12,20,14,34,10,20,100,4,6,20,33,34,5,11,10,20,20,34,8,30,10,33,14,20,26,20,23,70,70,33,14,16,5,4,6,40,45,34,20,34,40,24,33,20,26,15,40,10,70,25,33,10,26,26,10,33,14,20,20,18,10,30,25,15,50,20,20,35,14,5,20,34,34,34,34,20,12,20,25,6,50,8,20,8
10/01/2013 0:00,16,35,5,13,20,26,4,6,26,6,6,5,23,33,1,10,33,40,6,13,20,16,33,6,10,23,16,10,15,26,26,10,40,23,13,2,15,18,26,26,20,20,30,4,45,3,20,6,14,26,20,10,16,23,10,33,16,30,40,26,33,11,7,10,1,33,11,16,10,33,26,33,40,33,16,30,15,26,20,26,50,15,5,20,10,25,10,10,20,26,26,17,18,16,35,10,7,40,20,10,13,20,16,20,40,26,18,20,20,16,10,7,20,10,10,23,20,20,5,11,2,13,5,5,26,11,16,2,13,20,6,12,2,12,20,6,33,10,23,40,4,6,20,33,40,3,11,10,13,11,30,8,20,10,33,14,20,26,6,23,50,14,33,16,16,26,4,6,26,20,30,20,26,30,8,33,20,26,3,50,10,40,16,33,10,26,26,10,33,5,20,20,18,10,40,20,23,40,4,30,30,14,5,0,26,10,26,16,20,18,33,16,4,20,8,6,8
11/01/2013 0:00,16,35,5,14,6,26,4,6,26,6,6,5,24,34,1,10,34,40,6,14,20,16,34,6,10,24,16,10,15,28,28,10,40,24,14,2,15,18,26,26,20,20,30,4,45,3,40,6,14,26,20,10,18,23,10,33,16,30,40,26,34,11,7,10,8,33,11,18,10,33,28,33,40,34,14,30,15,28,18,28,50,15,5,20,10,25,10,10,20,28,26,17,18,20,35,10,7,40,14,10,14,20,16,20,40,28,18,20,20,16,10,7,20,10,10,24,14,16,5,11,2,14,5,5,28,11,6,2,13,20,6,12,2,12,10,6,33,10,23,40,6,6,16,34,40,3,11,10,13,11,30,8,20,10,34,14,20,28,6,24,50,16,34,18,18,26,4,6,26,20,30,20,26,30,8,34,20,28,3,50,10,40,16,34,10,28,28,10,34,5,10,20,18,10,40,20,23,40,4,30,30,14,5,0,26,10,26,16,20,9,33,16,4,20,8,6,8
14/01/2013 0:00,16,35,5,15,6,28,4,6,28,6,6,5,40,35,1,10,20,100,6,40,20,16,14,6,45,35,16,35,6,50,45,6,100,35,25,2,50,6,28,28,50,20,80,4,80,3,40,6,14,28,40,15,30,24,30,34,18,40,100,28,50,11,7,17,1,34,11,30,5,34,30,34,30,20,14,80,100,40,18,17,100,50,5,30,15,80,40,10,20,10,28,17,18,35,100,10,7,50,14,10,25,20,16,80,100,25,18,45,25,16,10,7,20,10,10,20,14,16,5,11,2,7,5,5,40,11,6,2,13,20,6,12,2,12,10,6,34,30,24,20,50,6,16,50,45,3,11,7,13,11,30,8,35,10,50,14,30,40,6,7,35,20,50,18,15,28,4,6,28,70,30,20,28,50,8,25,20,40,3,80,10,100,16,20,12,40,40,20,50,5,10,20,18,15,70,20,24,100,4,30,70,14,5,0,28,10,28,18,20,9,34,16,4,26,20,6,25
15/01/2013 0:00,16,35,5,15,6,7,4,6,4,6,6,5,40,35,1,10,20,40,6,40,20,16,14,6,45,35,16,35,6,50,45,6,15,35,25,2,50,6,17,7,35,20,30,4,80,3,40,6,14,4,40,15,30,4,30,10,8,40,20,12,50,11,9,17,1,7,11,30,5,15,30,14,40,20,14,40,30,40,18,17,90,20,5,30,15,50,40,10,20,10,7,19,18,35,35,10,9,50,14,10,25,20,16,25,40,25,18,45,25,16,10,9,20,10,10,20,14,16,5,11,2,7,5,5,40,11,6,2,13,20,6,12,2,12,10,6,15,30,10,20,50,6,16,50,45,3,11,7,13,11,17,8,35,10,50,14,30,40,6,7,35,20,50,18,15,7,4,6,35,15,5,20,7,20,8,25,20,40,3,40,10,30,16,20,12,40,40,20,50,5,10,20,18,15,25,20,14,30,4,11,10,14,5,0,7,7,8,8,20,9,4,16,4,26,20,6,25
16/01/2013 0:00,16,33,5,14,6,7,4,6,4,6,6,5,30,16,1,10,20,40,16,16,16,6,14,6,30,10,10,14,6,26,3,6,15,16,20,2,33,6,17,7,35,10,30,4,70,3,14,6,10,4,23,20,8,4,10,10,8,23,20,12,23,11,3,17,1,7,11,16,5,15,13,14,40,20,14,40,30,20,18,17,80,20,5,6,15,30,10,10,20,10,7,14,18,16,35,7,4,50,14,6,12,14,16,25,40,26,18,26,10,12,5,6,20,8,10,20,14,16,5,11,2,7,5,5,13,11,6,2,13,16,6,10,2,10,10,6,15,10,10,20,10,6,16,16,13,3,11,7,13,11,17,10,60,8,26,3,16,10,6,7,16,16,26,18,10,7,24,16,35,15,5,6,7,20,8,25,20,26,3,40,10,40,16,20,12,26,16,20,16,5,10,20,18,10,25,20,14,30,4,11,10,10,5,0,7,7,8,8,6,9,4,16,4,28,3,6,10
17/01/2013 0:00,20,33,5,14,6,7,4,6,4,10,10,5,30,16,1,10,20,40,16,16,16,6,14,6,30,10,10,14,6,26,3,6,30,16,20,2,33,6,17,7,35,10,20,4,45,3,14,10,10,4,23,20,8,4,10,10,8,23,35,12,23,14,3,19,1,7,15,16,5,15,13,14,25,20,14,30,25,20,18,19,50,20,5,6,15,40,10,10,15,10,7,14,12,16,35,7,4,50,14,6,12,14,18,20,30,26,8,26,10,12,5,6,20,8,10,20,14,16,15,15,2,7,10,5,13,15,6,2,15,16,6,10,2,10,10,10,15,10,10,20,10,6,16,16,13,3,14,9,15,15,17,10,33,8,26,3,16,10,10,9,16,16,26,18,10,7,4,16,26,30,5,6,7,25,10,25,20,26,3,25,10,25,10,20,14,26,16,20,16,5,10,20,40,10,25,18,14,40,4,11,10,10,5,0,7,7,8,8,6,9,4,6,4,20,3,10,10
18/01/2013 0:00,7,34,5,14,6,7,6,6,4,5,7,7,30,18,1,10,45,40,16,18,16,6,14,6,30,10,10,14,6,28,3,6,30,18,20,2,34,6,19,9,35,10,20,6,45,3,14,3,10,4,24,20,8,4,10,10,8,24,35,14,24,20,3,30,13,9,5,18,5,15,14,14,25,10,4,30,25,20,18,20,50,20,18,6,50,40,10,7,15,30,9,14,12,18,35,7,4,30,8,6,12,14,18,20,30,28,8,28,10,12,5,6,16,8,10,30,12,4,10,7,2,7,10,7,14,7,6,2,6,16,6,10,2,10,10,6,15,10,10,20,10,6,10,18,14,3,35,40,17,5,19,10,33,8,28,3,18,10,6,50,16,16,28,18,10,7,4,18,26,30,5,6,9,25,10,16,20,28,3,25,10,25,10,35,30,28,16,8,16,5,10,15,40,10,25,18,14,40,6,11,10,10,5,0,9,7,8,8,6,9,4,6,4,20,3,3,10
21/01/2013 0:00,7,40,5,14,6,7,3,6,4,5,7,7,45,40,1,10,45,80,16,20,16,6,20,6,45,40,10,14,80,40,3,5,35,35,20,2,6,15,23,15,23,10,30,13,90,3,14,3,10,4,35,10,8,4,10,10,8,35,35,10,50,20,3,30,1,2,5,40,5,20,11,70,40,10,4,35,40,25,18,20,100,50,18,6,50,45,16,7,80,30,10,14,12,40,45,7,4,50,8,6,12,14,18,40,80,40,8,40,10,12,5,6,16,8,10,30,12,4,10,7,2,7,10,7,15,7,6,2,6,16,6,10,2,10,10,6,30,20,10,20,15,6,10,15,16,3,35,40,17,5,23,10,34,8,50,3,35,40,6,50,16,16,50,18,10,7,4,2,28,30,5,6,13,23,10,16,20,35,3,60,10,100,10,35,30,45,16,8,16,5,10,15,30,15,35,18,14,80,33,11,13,10,5,0,10,7,8,8,6,9,4,6,4,50,3,3,15
22/01/2013 0:00,7,30,10,14,6,7,3,6,4,5,7,7,45,40,1,10,7,30,16,20,16,6,20,6,45,40,10,14,7,40,3,5,35,35,20,2,6,15,23,15,23,10,50,13,80,3,14,3,10,4,35,10,8,4,10,10,8,35,35,10,50,4,3,7,1,2,5,40,5,20,11,14,40,7,4,35,40,25,18,8,90,12,18,6,8,45,16,7,15,4,10,14,12,40,45,7,4,50,8,6,12,14,18,40,20,40,8,40,10,12,5,6,16,8,8,15,12,4,10,7,2,8,4,7,15,7,6,2,6,16,6,10,2,10,10,6,30,20,10,15,15,6,10,15,16,3,4,8,17,5,23,10,15,8,50,3,35,40,6,7,16,16,50,18,10,7,4,2,40,30,5,6,13,23,10,16,20,35,6,20,7,50,10,11,5,45,16,8,16,5,10,7,30,15,35,18,14,20,33,11,13,10,5,0,10,7,8,8,6,9,4,6,4,15,3,3,15
23/01/2013 0:00,7,50,4,10,6,8,3,6,6,5,9,7,16,14,1,8,7,30,6,16,16,6,12,2,18,10,6,14,7,10,3,5,26,16,23,2,6,13,24,15,24,12,13,13,80,3,10,3,14,6,20,10,12,6,10,10,12,13,26,10,26,4,3,7,1,2,5,16,5,20,11,16,13,7,4,13,13,20,18,8,80,12,18,16,8,30,16,9,15,4,10,16,12,13,26,7,4,25,8,6,14,8,18,10,20,10,8,13,10,8,5,6,16,8,8,15,12,4,10,9,2,4,4,9,33,9,6,2,6,4,4,10,2,6,10,6,30,10,10,15,10,4,10,10,18,3,4,8,19,5,24,10,15,8,33,3,26,10,6,7,10,20,33,18,10,7,8,2,40,30,10,6,14,24,10,16,20,26,8,20,7,30,10,11,5,16,14,8,26,5,10,7,30,10,20,18,16,20,34,14,14,8,8,0,10,7,12,12,10,9,6,6,4,15,3,3,10
24/01/2013 0:00,7,40,4,10,6,26,3,6,30,5,6,7,16,14,1,8,7,40,6,16,16,6,12,2,18,10,6,14,7,10,3,5,26,16,23,2,6,13,30,15,15,12,13,13,50,3,10,3,14,26,20,10,12,30,10,26,26,13,26,23,26,4,3,7,1,8,5,16,5,30,11,33,13,7,4,13,13,20,18,8,50,12,18,16,8,50,16,10,26,4,5,16,8,13,26,7,4,25,8,6,14,8,10,10,40,10,8,13,10,8,5,6,16,8,8,15,12,4,10,6,2,4,4,6,33,6,6,2,6,4,4,10,2,6,10,6,33,10,26,15,10,4,10,10,20,6,4,8,14,5,26,10,15,8,33,3,26,10,6,7,10,20,33,18,10,7,8,2,20,30,10,6,23,23,6,16,20,26,8,40,7,25,16,11,5,16,14,8,26,5,10,7,30,10,20,18,26,20,7,14,26,8,8,0,10,7,10,13,10,9,26,14,4,50,3,3,10
25/01/2013 0:00,7,40,4,10,5,26,3,6,30,5,6,7,18,14,1,8,9,40,6,16,16,6,12,2,18,10,6,14,9,10,3,5,28,16,24,2,6,14,30,15,15,12,14,13,50,3,10,3,14,26,20,10,12,30,10,26,26,14,28,23,28,4,3,9,1,2,5,18,5,30,11,33,14,9,4,14,14,20,12,8,50,14,10,16,8,50,16,10,26,4,5,16,8,14,28,7,4,33,16,6,14,8,10,10,40,10,8,14,10,8,5,6,8,8,8,15,8,8,10,6,2,4,4,6,34,6,10,2,6,4,4,10,2,6,10,6,33,10,26,15,10,4,10,10,20,6,4,8,14,5,26,10,15,8,34,3,28,10,6,9,10,20,34,10,10,7,8,2,20,30,10,6,23,23,6,20,8,28,8,40,7,25,16,11,5,18,14,10,28,5,10,7,30,10,20,18,26,20,7,14,26,8,8,0,10,7,10,13,10,8,26,14,4,50,9,3,10
28/01/2013 0:00,75,13,86,77,90,86,94,54,56,65,1,26,98,9,42,55,19,31,25,37,36,93,59,3,49,22,5,24,94,69,70,57,79,32,52,17,97,58,71,25,77,3,6,77,16,36,14,86,66,15,49,38,81,24,14,82,100,76,29,26,33,65,9,64,87,5,0,39,50,74,68,52,29,77,52,15,91,2,90,9,46,52,93,10,74,9,58,28,44,3,98,81,39,0,52,54,73,90,39,0,48,44,28,47,49,82,8,2,96,25,82,76,97,93,46,93,88,80,81,19,29,42,25,11,28,54,11,71,60,66,29,69,15,45,84,27,74,80,90,94,45,5,77,11,40,17,65,73,60,38,77,23,44,11,66,38,16,48,75,85,69,43,13,43,7,27,73,15,83,5,44,100,59,16,45,96,66,73,95,49,8,90,59,98,36,21,66,32,11,76,88,62,35,78,71,57,47,24,86,3,60,85,83,84,90,2,52,38,76,33,94,68,38,38,46,86,64
29/01/2013 0:00,7,35,4,40,5,7,3,6,7,5,6,7,20,14,1,8,13,40,6,16,16,6,12,2,18,10,6,14,15,40,3,5,30,16,40,4,30,14,20,12,45,12,25,5,70,3,45,3,14,10,30,30,12,7,30,7,17,25,40,7,50,4,3,20,1,14,5,35,8,7,14,25,30,26,4,30,30,25,12,8,100,15,10,16,8,30,15,10,20,4,5,16,8,30,25,7,4,34,16,6,14,8,10,15,40,45,8,50,20,8,5,6,8,8,8,26,8,8,10,6,2,4,4,6,25,6,10,2,6,4,4,10,4,6,10,6,11,25,15,26,15,4,10,40,20,6,4,8,14,5,20,20,20,8,50,3,30,40,6,20,40,20,50,10,50,5,8,2,26,30,7,6,8,35,6,10,8,15,8,25,7,30,16,11,5,40,14,16,35,5,10,7,40,15,20,18,15,35,7,14,20,8,8,0,7,10,7,10,10,8,15,14,4,40,15,3,25
30/01/2013 0:00,14,40,4,16,5,7,3,6,7,10,6,14,26,16,1,8,14,40,6,10,12,6,6,2,23,13,8,14,15,26,3,5,30,23,20,8,26,14,20,12,45,12,25,5,70,8,20,6,16,10,16,20,12,7,23,7,17,16,40,7,20,6,7,20,1,2,10,16,8,7,13,25,30,28,4,30,30,20,12,12,50,15,10,16,12,60,23,10,20,6,5,14,8,16,25,14,8,33,16,4,14,16,10,15,40,26,8,33,16,12,8,6,8,8,12,28,8,8,10,6,2,4,6,6,10,6,10,2,12,4,4,8,3,12,10,12,11,20,15,28,23,4,10,10,16,6,6,12,14,10,20,14,20,6,33,5,23,16,12,20,13,20,33,10,16,5,8,2,28,30,7,10,8,35,6,10,8,26,8,25,7,60,16,14,10,10,16,18,16,10,10,8,40,10,20,18,15,35,7,14,20,8,8,0,7,10,7,10,10,8,15,14,14,40,10,6,10
31/01/2013 0:00,6,35,4,16,5,7,3,6,7,5,6,3,26,16,1,8,26,35,6,10,12,6,6,2,23,13,8,14,15,26,3,5,40,23,20,8,26,14,20,12,40,12,40,5,50,5,20,6,16,10,16,20,12,7,23,7,17,16,30,7,20,13,7,26,9,2,6,16,8,7,13,25,30,26,4,25,25,20,12,13,50,15,10,16,26,50,23,8,10,26,5,14,15,16,35,14,8,33,16,4,14,16,15,40,40,26,6,33,16,12,8,6,8,8,16,26,8,8,10,8,6,4,23,14,10,14,10,5,2,4,4,8,3,12,10,4,11,20,15,26,23,4,10,10,16,10,13,26,14,12,20,14,20,6,33,5,23,16,3,26,13,20,33,10,16,5,8,2,26,40,7,10,8,15,12,30,8,26,8,20,56,40,22,33,23,10,16,26,16,5,10,10,50,10,33,20,15,40,7,14,20,8,8,0,7,10,7,10,10,8,15,17,5,15,10,10,10
01/02/2013 0:00,6,35,4,16,5,7,3,6,9,5,6,3,28,16,1,8,26,35,6,10,12,6,6,2,24,14,8,14,15,28,14,5,40,24,20,8,28,14,20,14,40,12,40,5,50,5,20,6,16,10,16,20,12,9,24,7,19,18,30,9,20,13,7,26,3,2,6,18,8,9,14,25,30,26,3,25,25,20,20,13,50,15,8,16,26,50,24,8,10,26,10,14,15,16,35,14,8,34,14,4,14,16,15,40,40,28,6,34,18,12,8,6,48,8,16,26,14,8,3,8,6,4,23,14,10,14,10,5,2,4,4,8,3,12,10,4,11,20,15,26,24,4,10,10,16,10,13,26,14,12,20,14,20,6,34,5,24,18,3,26,14,20,34,10,18,5,8,2,26,40,9,10,8,15,12,30,8,28,8,20,7,40,22,33,23,10,16,26,18,5,16,10,50,10,33,20,15,40,8,16,20,8,8,0,9,10,9,10,10,4,15,17,5,15,10,10,10
04/02/2013 0:00,6,60,4,16,5,7,10,6,13,5,6,3,20,16,1,8,28,90,6,40,12,6,6,2,40,20,8,14,100,40,15,15,80,35,30,8,20,15,23,16,26,12,70,5,100,5,20,6,16,10,16,0,12,10,15,35,23,30,70,33,20,14,7,28,3,22,6,35,8,20,25,26,50,28,3,80,80,30,20,14,100,30,8,16,28,100,6,8,10,28,10,14,15,16,60,14,8,50,14,4,14,16,15,80,80,40,6,50,25,12,8,6,8,8,18,28,14,8,3,8,6,4,24,14,45,14,10,5,2,4,4,8,3,12,10,4,55,35,20,28,35,4,10,35,16,10,14,28,14,12,23,14,80,6,50,5,25,40,3,28,25,20,50,10,25,5,8,2,28,80,10,10,8,80,12,30,8,40,8,80,7,100,22,34,24,45,16,28,15,5,16,10,20,25,34,20,13,100,11,23,20,8,8,0,10,10,10,10,10,4,10,17,5,80,15,10,20
05/02/2013 0:00,6,80,4,16,5,7,10,6,13,5,6,3,20,16,1,8,10,40,6,40,12,6,6,2,40,20,8,14,35,40,15,15,35,35,30,8,20,15,23,16,26,12,30,5,70,5,20,6,16,10,16,0,12,10,15,7,23,30,25,33,20,7,7,10,3,2,6,35,12,20,25,26,30,12,3,40,20,30,20,5,100,20,8,16,7,30,6,8,25,10,10,14,15,16,30,14,8,50,14,4,14,16,15,20,35,40,6,50,25,12,8,6,8,8,8,12,14,8,3,8,6,4,8,14,45,14,10,5,2,4,4,8,3,12,10,4,11,35,20,25,35,4,10,35,16,10,8,7,14,12,23,14,40,6,50,5,25,40,3,7,25,20,50,10,25,5,8,8,20,25,10,10,8,20,14,7,8,40,8,20,8,30,24,12,8,45,16,12,15,5,16,12,20,25,20,20,13,40,11,23,10,8,8,0,10,10,10,10,10,4,10,19,5,20,15,10,20
06/02/2013 0:00,6,30,4,6,5,8,10,6,13,5,6,3,16,16,1,8,10,40,6,10,10,6,5,2,26,14,6,10,35,30,3,3,35,23,23,8,16,8,24,18,28,16,60,10,100,5,10,6,16,10,8,0,30,10,14,8,24,16,25,34,33,7,7,10,3,2,6,16,10,20,13,28,30,12,3,40,20,10,20,5,100,20,8,10,7,60,6,8,25,10,10,10,13,13,30,8,8,33,14,4,14,8,13,20,35,20,6,30,10,16,8,6,8,8,8,12,14,8,3,8,6,5,8,14,10,14,10,5,2,6,8,10,3,10,10,4,14,20,20,25,23,5,10,13,10,5,8,7,14,12,24,10,40,6,33,5,16,20,3,7,16,14,33,10,23,5,4,6,20,25,10,14,12,20,6,7,8,20,8,20,8,30,16,12,8,26,13,12,16,5,16,12,20,10,20,15,13,40,11,24,10,12,4,0,10,10,10,10,12,4,10,10,5,20,10,10,10
07/02/2013 0:00,21,43,33,85,41,28,53,61,81,69,36,17,100,12,53,66,73,3,18,19,47,99,53,36,54,55,57,65,2,81,52,49,24,92,88,26,88,38,7,36,74,21,19,23,21,71,94,40,6,91,9,55,95,45,72,48,51,56,82,77,90,79,89,44,1,2,15,4,49,26,96,3,96,59,65,47,27,6,50,35,68,98,89,95,94,74,87,78,81,9,92,36,12,44,23,100,49,34,92,0,35,41,35,62,2,84,15,15,74,89,50,4,84,86,57,62,2,59,92,52,45,46,67,64,9,14,48,89,72,20,12,10,98,17,83,42,61,42,98,93,53,34,1,2,33,99,46,24,45,38,97,38,58,35,59,70,39,26,55,8,28,89,78,49,72,32,1,85,15,100,22,17,57,15,50,40,83,50,13,84,99,31,57,35,69,13,89,78,5,25,90,89,42,55,23,94,81,18,10,70,94,93,87,66,40,60,12,80,79,28,77,16,8,69,7,87,23
08/02/2013 0:00,12,30,4,6,10,16,13,6,13,5,10,3,18,16,1,8,10,40,6,10,10,6,5,6,28,14,6,10,20,30,3,3,40,24,24,8,18,8,26,10,35,16,25,3,50,5,10,14,16,33,8,0,30,26,14,26,16,18,35,13,34,9,7,10,3,2,6,18,10,33,14,30,30,14,3,40,15,10,18,5,50,15,8,10,9,40,6,3,20,10,10,10,13,14,30,8,8,34,14,4,14,8,13,20,15,20,6,30,10,16,8,6,10,8,8,14,20,6,3,12,3,5,8,3,10,6,6,5,2,6,8,10,3,10,10,4,33,20,33,25,24,5,10,14,10,5,8,9,14,14,16,10,40,6,34,5,18,20,3,9,16,14,34,18,24,5,4,6,26,30,13,14,12,35,6,9,20,20,8,20,8,25,16,14,8,28,14,14,18,5,9,14,45,10,20,15,13,30,11,33,10,12,4,0,16,10,33,13,12,4,33,10,5,20,10,3,10
11/02/2013 0:00,12,90,4,6,10,18,14,8,15,5,10,3,25,16,1,8,16,80,6,6,10,6,5,4,25,14,6,10,50,40,3,3,80,35,25,8,50,8,28,10,70,16,40,3,100,5,40,14,16,34,8,0,20,28,14,28,18,30,50,14,40,20,7,10,3,10,6,25,10,34,20,30,80,16,3,80,80,25,18,5,100,80,8,10,13,90,6,3,40,10,10,10,13,40,30,8,8,40,14,4,14,8,13,40,90,25,6,45,10,16,8,6,10,8,8,20,20,6,3,12,3,5,8,3,40,6,6,5,2,6,8,10,3,10,10,4,34,25,34,50,15,5,10,40,45,5,8,15,14,14,18,25,100,6,50,5,15,25,3,33,16,14,50,18,25,5,4,6,28,30,14,14,12,60,6,10,20,30,8,90,8,50,16,16,8,45,40,20,10,5,9,15,26,14,70,15,15,90,15,34,20,12,4,0,18,10,34,14,12,4,34,10,5,40,15,3,15
